mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
18.411388039588928,0.241155512522857,1.858722162246704,0.18712127713974003,10,15,20,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 20}",0.6182108626198083,0.6464,0.5872,0.68,0.6432,0.6272,0.6176,0.5872,0.5808,0.616,0.6203810862619809,0.02932382776032913,105
20.793478298187257,0.2321231405532655,1.8405918836593629,0.12175227731386246,10,15,30,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 30}",0.6549520766773163,0.64,0.6096,0.6944,0.6272,0.6336,0.6112,0.6032,0.6048,0.5952,0.6274152076677317,0.028561993306667418,20
23.293962049484254,0.16978797226223352,2.0039176464080812,0.19173152093940796,10,15,40,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 40}",0.6421725239616614,0.6384,0.592,0.6768,0.6448,0.6272,0.6,0.608,0.5904,0.608,0.6227772523961661,0.026446794720930433,68
25.757727956771852,0.17764092447300495,1.98688702583313,0.08692062440215345,10,15,50,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 50}",0.6373801916932907,0.624,0.5904,0.6848,0.6384,0.624,0.608,0.6032,0.5904,0.6016,0.6202180191693291,0.02718145643580118,106
14.60791974067688,0.17405400591220993,1.6785042047500611,0.19727412841042957,10,20,10,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 10}",0.6230031948881789,0.6368,0.6032,0.6352,0.5984,0.608,0.5824,0.6128,0.6112,0.624,0.6135003194888179,0.01597398106942029,162
18.884960198402403,0.2877590777019926,1.7975533485412598,0.15856044247807594,10,20,20,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 20}",0.6118210862619808,0.6544,0.5888,0.6656,0.6448,0.6336,0.616,0.6,0.5712,0.6064,0.619262108626198,0.028425358033169333,114
22.796744441986085,0.37302586480480165,2.0587239265441895,0.2407391240691348,10,20,30,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 30}",0.6421725239616614,0.64,0.6,0.6784,0.6304,0.616,0.6112,0.6064,0.5952,0.5872,0.6206972523961661,0.026028367620330808,101
24.987693214416502,0.18913303850462979,2.0082045793533325,0.15201088563629694,10,20,40,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 40}",0.645367412140575,0.6304,0.5856,0.6752,0.6432,0.6288,0.6,0.6048,0.5936,0.6064,0.6213367412140575,0.026632380344190403,95
27.05114324092865,0.13701350126727835,2.0800692081451415,0.20626180483893672,10,20,50,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 50}",0.6405750798722045,0.6144,0.5792,0.6512,0.6272,0.6096,0.616,0.6032,0.5888,0.5856,0.6115775079872204,0.022357169308063665,185
18.74398555755615,0.2159405673442167,1.664324402809143,0.18422935861784076,10,30,10,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 10}",0.6022364217252396,0.6208,0.5728,0.6336,0.5856,0.592,0.6016,0.608,0.6096,0.5904,0.601663642172524,0.016736201867063885,227
