mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9.896775460243225,0.18200554337359048,1.7734883069992065,0.1978867062744336,10,2,20,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 20}",0.4057507987220447,0.4128,0.4288,0.4208,0.408,0.4336,0.4032,0.4144,0.4064,0.432,0.4165750798722045,0.010895774218667957,309
10.499579095840454,0.24953811213613947,1.8122431278228759,0.19113554540134972,10,2,30,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 30}",0.43130990415335463,0.4384,0.4272,0.4272,0.4368,0.4144,0.416,0.4416,0.4144,0.4208,0.4268109904153355,0.009666530026747727,239
12.710598921775818,0.4280943091397757,2.2731481313705446,0.23333429218967824,10,2,40,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 40}",0.4488817891373802,0.4352,0.4416,0.4384,0.44,0.424,0.4176,0.4448,0.408,0.4256,0.432408178913738,0.012421146099385372,174
13.366406154632568,0.32428472698540206,2.1916865587234495,0.21152329993228255,10,2,50,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 50}",0.44089456869009586,0.4416,0.4288,0.4176,0.4224,0.4576,0.4224,0.4416,0.4224,0.4464,0.43416945686900965,0.012542599097148503,137
11.30361740589142,1.1408612204883888,2.1029002189636232,0.3028986959665836,10,3,10,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 10}",0.4329073482428115,0.4352,0.424,0.4192,0.4064,0.4288,0.4096,0.4608,0.408,0.4096,0.42345073482428114,0.016070357589008846,271
10.613741898536682,0.26597661552810736,2.226629900932312,0.2684246858729879,10,3,20,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 20}",0.4233226837060703,0.4432,0.4384,0.4352,0.4192,0.4592,0.4192,0.4608,0.44,0.4304,0.436892268370607,0.014057428356440152,97
11.097778344154358,0.30752082355459737,1.8302414178848267,0.15636244695486337,10,3,30,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 30}",0.42971246006389774,0.456,0.4512,0.4272,0.432,0.4256,0.4304,0.4288,0.4112,0.4288,0.4320912460063898,0.012122168042979942,178
12.192133116722108,0.205324144257409,2.228342866897583,0.24065357248586944,10,3,40,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 40}",0.4472843450479233,0.4464,0.4096,0.4432,0.4224,0.4608,0.4368,0.448,0.4272,0.4224,0.4364084345047923,0.014797527684426005,105
13.788797068595887,0.14906481507870165,2.307327151298523,0.2604640785197885,10,3,50,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 50}",0.4584664536741214,0.456,0.4512,0.4176,0.416,0.4768,0.4368,0.456,0.4416,0.4464,0.4456866453674121,0.017722388540914492,30
9.23850622177124,0.31240668870442395,1.8858933210372926,0.2661640894334989,10,5,10,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 10}",0.43610223642172524,0.4624,0.4448,0.4288,0.4128,0.4448,0.4048,0.4704,0.416,0.4432,0.43641022364217247,0.020121847872200883,104
10.578145003318786,0.2722034742774033,1.9893042325973511,0.2146654128004352,10,5,20,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 20}",0.43130990415335463,0.4544,0.4384,0.4352,0.4032,0.4576,0.4144,0.4464,0.4288,0.4384,0.4348109904153354,0.01589823751592132,120
11.562590146064759,0.15201334355196766,1.8593688488006592,0.1428463725576852,10,5,30,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 30}",0.45527156549520764,0.4464,0.4512,0.432,0.4256,0.4512,0.4096,0.4528,0.4384,0.4432,0.4405671565495208,0.0137622819588823,60
12.396925258636475,0.20500505260230079,2.065181112289429,0.26541581862126407,10,5,40,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 40}",0.46325878594249204,0.4608,0.464,0.448,0.4192,0.488,0.4208,0.4672,0.432,0.4432,0.4506458785942492,0.02097528024385784,9
14.671119618415833,0.4097550624355339,2.414549684524536,0.22496939654523038,10,5,50,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 50}",0.46006389776357826,0.4704,0.4496,0.4528,0.4144,0.4736,0.416,0.4576,0.4432,0.4448,0.44824638977635783,0.018989603866408414,16
10.017993354797364,0.24425106484397147,1.8729246377944946,0.16035480039847022,10,10,10,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 10}",0.4281150159744409,0.4384,0.4352,0.4256,0.4064,0.4544,0.4016,0.456,0.4224,0.4416,0.43097150159744413,0.01714139729204784,198
11.652713775634766,0.34813212188847487,2.1853109121322634,0.22895025767755806,10,10,20,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 20}",0.4233226837060703,0.4528,0.4576,0.4352,0.4064,0.4624,0.4048,0.4592,0.4272,0.4192,0.43481226837060705,0.02083393214009715,117
13.773792290687561,0.17136530310825485,2.122814154624939,0.21032789007172142,10,10,30,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 30}",0.426517571884984,0.4448,0.4512,0.4272,0.3984,0.456,0.416,0.4656,0.4176,0.4192,0.4322517571884984,0.020114828364211097,175
14.759401679039001,0.18793134830529815,2.277634596824646,0.2255450711674952,10,10,40,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 40}",0.43769968051118213,0.4384,0.432,0.4464,0.424,0.456,0.4176,0.4656,0.4,0.424,0.4341699680511182,0.018160503144188524,136
15.077481818199157,0.30002985910577723,1.966139316558838,0.1580695967688044,10,10,50,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 50}",0.4504792332268371,0.4496,0.4368,0.4432,0.416,0.4512,0.424,0.4816,0.4272,0.4352,0.4415279233226837,0.017532794506930252,55
9.670919418334961,0.10782886055663267,1.6213225841522216,0.21770640016708911,10,15,10,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 10}",0.4217252396166134,0.432,0.4192,0.4176,0.4064,0.4336,0.3968,0.456,0.424,0.4352,0.42425252396166135,0.015568355248033412,266
12.502284002304076,0.2401900284403603,1.9443070411682128,0.2445267722701103,10,15,20,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 20}",0.4169329073482428,0.4512,0.4656,0.4304,0.4096,0.464,0.4128,0.4528,0.408,0.4288,0.43401329073482425,0.021447433145127988,139
14.634801268577576,0.8999017013188176,2.205935072898865,0.32681442133409233,10,15,30,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 30}",0.426517571884984,0.4496,0.4464,0.4304,0.4128,0.4528,0.4048,0.4784,0.4176,0.4224,0.4341717571884984,0.021204178185391605,134
17.148493361473083,0.25322836151524974,2.242186737060547,0.2648129939867159,10,15,40,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 40}",0.4233226837060703,0.4528,0.4368,0.4336,0.4064,0.4544,0.4144,0.4784,0.424,0.432,0.43561226837060707,0.02021606042297069,111
18.696889519691467,0.6123279486651597,2.5497331380844117,0.23823046750178964,10,15,50,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 50}",0.44089456869009586,0.448,0.4384,0.4352,0.408,0.4448,0.4064,0.464,0.4336,0.4192,0.43384945686900955,0.017139744587010532,148
11.854726648330688,0.25005487012630334,1.9886970043182373,0.2540009264433412,10,20,10,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 10}",0.41214057507987223,0.4304,0.4176,0.424,0.3968,0.4304,0.4032,0.4544,0.4128,0.4336,0.4215340575079872,0.015864921164938095,290
14.200637364387513,0.5103351091322703,2.3088233709335326,0.3181229205608017,10,20,20,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 20}",0.41214057507987223,0.4576,0.4576,0.424,0.3952,0.472,0.4176,0.4496,0.4176,0.416,0.4319340575079872,0.023882615589661996,181
16.301608943939208,0.5356982094849283,2.314394998550415,0.28692745774909495,10,20,30,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 30}",0.4249201277955272,0.4336,0.4384,0.4,0.3968,0.4592,0.408,0.472,0.4256,0.4208,0.42793201277955273,0.022963970454114507,224
17.818057036399843,0.2733491092123428,2.2557066679000854,0.3093037436688648,10,20,40,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 40}",0.43769968051118213,0.4432,0.4528,0.416,0.3872,0.4512,0.4128,0.4496,0.4112,0.4176,0.42792996805111827,0.020916488130851132,226
18.601617884635925,0.6674912280476272,2.1227039098739624,0.2081653532404697,10,20,50,"{'knn__n_neighbors': 10, 'umap__n_components': 20, 'umap__n_neighbors': 50}",0.4424920127795527,0.4368,0.4432,0.416,0.392,0.4416,0.408,0.4624,0.4096,0.416,0.4268092012779553,0.020482183522365194,240
13.07751705646515,0.16188209956013638,1.732583498954773,0.14571717167631135,10,30,10,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 10}",0.41533546325878595,0.44,0.416,0.432,0.4176,0.4256,0.384,0.4432,0.4128,0.4496,0.4236135463258786,0.01802925603711209,267
18.129426288604737,0.66160282936321,2.3482351779937742,0.3214078284025485,10,30,20,"{'knn__n_neighbors': 10, 'umap__n_components': 30, 'umap__n_neighbors': 20}",0.4057507987220447,0.4544,0.4432,0.4336,0.384,0.4608,0.4096,0.4528,0.4048,0.4096,0.42585507987220445,0.025001240237157715,253
